siruta,primar,jud_code,jud_name,jud_lbl,uat_name,uat_lbl,id_partid,partid,abv_partid,id_partid_principal,nume_partid_principal,abv_partid_principal,colsen,coldep
63937,SZŐCS LEVENTE                                     ,CV,JUDEȚUL COVASNA,COVASNA,Boroșneu Mare,BOROȘNEU MARE,53,ERDÉLYI MAGYAR NÉPPÁRT - PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA,PPMT,53,ERDÉLYI MAGYAR NÉPPÁRT - PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA,PPMT,2,4
64130,TUSA LEVENTE                                      ,CV,JUDEȚUL COVASNA,COVASNA,Catalina,CATALINA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,2,3
64194,BÖLÖNI DÁVID                                      ,CV,JUDEȚUL COVASNA,COVASNA,Cernat,CERNAT,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,2,3
64318,CSEH IOSIF                                        ,CV,JUDEȚUL COVASNA,COVASNA,Ghelința,GHELINȚA,36,PARTIDUL CIVIC MAGHIAR - MAGYAR POLGÁRI PÁRT,PCM,36,PARTIDUL CIVIC MAGHIAR - MAGYAR POLGÁRI PÁRT,PCM,2,3
64568,BÁCS-BENKE LÁSZLÓ                                 ,CV,JUDEȚUL COVASNA,COVASNA,Moacșa,MOACȘA,53,ERDÉLYI MAGYAR NÉPPÁRT - PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA,PPMT,53,ERDÉLYI MAGYAR NÉPPÁRT - PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA,PPMT,2,3
64602,BRĂNDUS-DENDYUK VASILE-SILVESTRU                  ,CV,JUDEȚUL COVASNA,COVASNA,Ojdula,OJDULA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,2,3
64773,DÁLNOKI LAJOS                                     ,CV,JUDEȚUL COVASNA,COVASNA,Reci,RECI,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
65011,KIS JOSIF                                         ,CV,JUDEȚUL COVASNA,COVASNA,Zagon,ZAGON,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,2,4
65147,BARTÓK EDE OTTÓ                                   ,CV,JUDEȚUL COVASNA,COVASNA,Dalnic,DALNIC,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,2,3
65048,ÁDÁM ATTILA-PÉTER                                 ,CV,JUDEȚUL COVASNA,COVASNA,Zăbala,ZĂBALA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,2,4
131461,STATE  VALENTIN                                   ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Dumbrăvești,DUMBRĂVEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
131577,COSTEA DANELUȘ                                    ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Oraș Slănic,SLĂNIC,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
77377,ȚUCHEL NARCISA HELENA                             ,GL,JUDEȚUL GALAȚI,GALAȚI,Țepu,ȚEPU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,1
132137,ROȘU FLORIN DANIEL                                ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Ariceștii Zeletin,ARICEȘTII ZELETIN,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
132896,GONȚEA  VIOLETA                                   ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Drajna,DRAJNA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
135501,DRAGOMIR  CONSTANTIN                              ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Șoimari,ȘOIMARI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,6
131835,TIRIFON  GHEORGHE                                 ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Gura Vitioarei,GURA VITIOAREI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
132271,RADU  ION                                         ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Bălțești,BĂLȚEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
132486,STAN  PETRE                                       ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Cărbunești,CĂRBUNEȘTI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,6
132574,DUCA  DUMITRU                                     ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Cerașu,CERAȘU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
132645,BABA-IANA  GHEORGHE                               ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Chiojdeanca,CHIOJDEANCA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
133722,POIANĂ  IOAN                                      ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Iordăcheanu,IORDĂCHEANU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,7
134014,DIACONU  VASILICĂ                                 ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Măgurele,MĂGURELE,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,6
134096,CORDOȘ  VASILE                                    ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Măneciu,MĂNECIU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
134443,ALIONTE  MIHAI                                    ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Podenii Noi,PODENII NOI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
134648,SPĂTĂRELU  VALENTIN GHEORGHE                      ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Posești,POSEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
135315,GÎRBEA CORNEL AHMED                               ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Starchiojd,STARCHIOJD,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
135404,BUCUR LUCIAN-GABRIEL                              ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Surani,SURANI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
136134,IONIȚĂ ION                                        ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Vărbilău,VĂRBILĂU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
64871,DARAGUS ATTILA                                    ,CV,JUDEȚUL COVASNA,COVASNA,Turia,TURIA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,2,3
26338,COZMA FĂNICĂ                                      ,BC,JUDEȚUL BACĂU,BACĂU,Buciumi,BUCIUMI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,9
86446,BODÓ DÁVID                                        ,HR,JUDEȚUL HARGHITA,HARGHITA,Cozmeni,COZMENI,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,1
76745,TUDOSE MARICEL                                    ,GL,JUDEȚUL GALAȚI,GALAȚI,Movileni,MOVILENI,23,ALIANȚA PENTRU PROGRES,AP,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,2
133866,MĂRCOCEANU  CONSTANTIN                            ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Jugureni,JUGURENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,4,8
178901,CIOCĂNEL NICOLAE                                  ,VN,JUDEȚUL VRANCEA,VRANCEA,Popești,POPEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,2
177101,BÎTCĂ TUDOREL                                     ,VN,JUDEȚUL VRANCEA,VRANCEA,Paltin,PALTIN,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
177655,ZAMFIRESCU VALERICĂ                               ,VN,JUDEȚUL VRANCEA,VRANCEA,Slobozia Bradului,SLOBOZIA BRADULUI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
48771,MUNTEANU SORIN                                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Poșta Câlnău,POȘTA CÂLNĂU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,1,7
174780,PARASCHIV ȘTEFAN                                  ,VN,JUDEȚUL VRANCEA,VRANCEA,Câmpineanca,CÂMPINEANCA,29,ALIANȚA PENTRU VRANCEA,Al-Vrancea,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,4
46108,ZAMAN VALENTIN SORIN                              ,BZ,JUDEȚUL BUZĂU,BUZĂU,Chiliile,CHILIILE,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
178279,BRATOSIN NISTOR                                   ,VN,JUDEȚUL VRANCEA,VRANCEA,Urechești,URECHEȘTI,29,ALIANȚA PENTRU VRANCEA,Al-Vrancea,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,3
49849,STOICA AUREL                                      ,BZ,JUDEȚUL BUZĂU,BUZĂU,Țintești,ȚINTEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,4
49894,ARMEANU VALERIU                                   ,BZ,JUDEȚUL BUZĂU,BUZĂU,Ulmeni,ULMENI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,5
174824,ZAR ALEXANDRU                                     ,VN,JUDEȚUL VRANCEA,VRANCEA,Golești,GOLEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
175019,NICOLAȘ GHEORGHE DANIEL                           ,VN,JUDEȚUL VRANCEA,VRANCEA,Oraș Odobești,ODOBEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
43180,GANEA NICOLAE                                     ,BR,JUDEȚUL BRĂILA,BRĂILA,Galbenu,GALBENU,20,ALIANȚA PENTRU VIITORUL BRĂILEI,Al-Braila,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,4
44818,BOȘCODEALĂ CONSTANTIN OCTAVIAN                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Municipiul Buzău,BUZĂU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,6,7
44845,HOLBAN VIOREL                                     ,BZ,JUDEȚUL BUZĂU,BUZĂU,Municipiul Râmnicu Sărat,RÂMNICU SĂRAT,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,3
45003,CONSTANTIN DUMITRU LAURENȚIU                      ,BZ,JUDEȚUL BUZĂU,BUZĂU,Beceni,BECENI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
45101,MARCU VALERIU                                     ,BZ,JUDEȚUL BUZĂU,BUZĂU,Berca,BERCA,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,1
45245,BEȘLIU I. GHEORGHE                                ,BZ,JUDEȚUL BUZĂU,BUZĂU,Bisoca,BISOCA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
45389,GRIGORE VALENTIN                                  ,BZ,JUDEȚUL BUZĂU,BUZĂU,Bozioru,BOZIORU,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,2
45888,MARIN STOICA                                      ,BZ,JUDEȚUL BUZĂU,BUZĂU,Cănești,CĂNEȘTI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,2
49956,SUDITU VIRGIL                                     ,BZ,JUDEȚUL BUZĂU,BUZĂU,Vadu Pașii,VADU PAȘII,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,1,7
45539,PERȚEA ADRIAN ION                                 ,BZ,JUDEȚUL BUZĂU,BUZĂU,Brăești,BRĂEȘTI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,2
45815,CÎNJĂU IONEL-TRANDAFIR                            ,BZ,JUDEȚUL BUZĂU,BUZĂU,C.A. Rosetti,C.A. ROSETTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,5
46251,ENACHE ION                                        ,BZ,JUDEȚUL BUZĂU,BUZĂU,Cilibia,CILIBIA,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,4
46313,MITROIU DUMITRU                                   ,BZ,JUDEȚUL BUZĂU,BUZĂU,Cislău,CISLĂU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,1
46377,NICOLAE ILIE                                      ,BZ,JUDEȚUL BUZĂU,BUZĂU,Cochirleanca,COCHIRLEANCA,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,4
46439,RĂDULESCU PAVEL PETRIȘOR                          ,BZ,JUDEȚUL BUZĂU,BUZĂU,Colți,COLȚI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
46554,PANAITESCU GIGEL DANIEL                           ,BZ,JUDEȚUL BUZĂU,BUZĂU,Cozieni,COZIENI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
46769,DRAGOMIR DUMITRU                                  ,BZ,JUDEȚUL BUZĂU,BUZĂU,Gălbinași,GĂLBINAȘI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,4
46830,POPESCU PARASCHIV                                 ,BZ,JUDEȚUL BUZĂU,BUZĂU,Ghergheasa,GHERGHEASA,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,4
175732,MOSCU ȘTEFAN                                      ,VN,JUDEȚUL VRANCEA,VRANCEA,Cârligele,CÂRLIGELE,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
47006,STANCIU GHEORGHE                                  ,BZ,JUDEȚUL BUZĂU,BUZĂU,Grebănu,GREBĂNU,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,3
47417,UNGUREANU FĂNEL                                   ,BZ,JUDEȚUL BUZĂU,BUZĂU,Mărgăritești,MĂRGĂRITEȘTI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,2
47453,CHIRCĂ ȘTEFAN                                     ,BZ,JUDEȚUL BUZĂU,BUZĂU,Merei,MEREI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,5
47079,BĂCNEANU GHEORGHE                                 ,BZ,JUDEȚUL BUZĂU,BUZĂU,Gura Teghii,GURA TEGHII,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
50022,SANDU ION                                         ,BZ,JUDEȚUL BUZĂU,BUZĂU,Valea Râmnicului,VALEA RÂMNICULUI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,4
47186,LEFTER VASILE                                     ,BZ,JUDEȚUL BUZĂU,BUZĂU,Lopătari,LOPĂTARI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
47337,CÎRSTEA DANIEL                                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Măgura,MĂGURA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,1
47373,CONSTANTIN DUMITRU                                ,BZ,JUDEȚUL BUZĂU,BUZĂU,Mărăcineni,MĂRĂCINENI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,7
47630,BEȘLIU VALERIU                                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Mânzălești,MÂNZĂLEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
47818,NEGRARU IONEL EDGAR                               ,BZ,JUDEȚUL BUZĂU,BUZĂU,Murgești,MURGEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
47854,APOSTOL MARIAN                                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Năeni,NĂENI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,5
48021,GRAMA TACHE CRISTACHE                             ,BZ,JUDEȚUL BUZĂU,BUZĂU,Odăile,ODĂILE,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,2
48922,NEACȘU ILIE                                       ,BZ,JUDEȚUL BUZĂU,BUZĂU,Racovițeni,RACOVIȚENI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
48165,ȘTEFAN NICUȘOR                                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Pardoși,PARDOȘI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,2
48227,STOICA NICOLAE                                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Pănătău,PĂNĂTĂU,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,1
48968,STANCIU DUMITRU                                   ,BZ,JUDEȚUL BUZĂU,BUZĂU,Râmnicelu,RÂMNICELU,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,3
48325,GHERGHICEANU  ION                                 ,BZ,JUDEȚUL BUZĂU,BUZĂU,Oraș Pătârlagele,PĂTÂRLAGELE,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,1
48487,ENACHE CORNEL                                     ,BZ,JUDEȚUL BUZĂU,BUZĂU,Pietroasele,PIETROASELE,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,5
48557,STURZU GHEORGHE                                   ,BZ,JUDEȚUL BUZĂU,BUZĂU,Pârscov,PÂRSCOV,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,1
49019,VLAD DOMNICA                                      ,BZ,JUDEȚUL BUZĂU,BUZĂU,Robeasca,ROBEASCA,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,5
48682,CHIRU MARIUS VIOREL                               ,BZ,JUDEȚUL BUZĂU,BUZĂU,Podgoria,PODGORIA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
49073,TĂNASE SORIN                                      ,BZ,JUDEȚUL BUZĂU,BUZĂU,Săgeata,SĂGEATA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,4
49206,MANEA LAURENȚIU-IULIAN                            ,BZ,JUDEȚUL BUZĂU,BUZĂU,Săpoca,SĂPOCA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
49625,GIOABĂ STELIAN                                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Stâlpu,STÂLPU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,5
49313,RĂICAN TRAIAN                                     ,BZ,JUDEȚUL BUZĂU,BUZĂU,Scorțoasa,SCORȚOASA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
49643,IGNĂTESCU ION                                     ,BZ,JUDEȚUL BUZĂU,BUZĂU,Tisău,TISĂU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,1
49769,PANȚURU VIOREL                                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Topliceni,TOPLICENI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,3
50068,MUȘAT MARIAN                                      ,BZ,JUDEȚUL BUZĂU,BUZĂU,Valea Salciei,VALEA SALCIEI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,2
50102,NĂSTASE DANIEL                                    ,BZ,JUDEȚUL BUZĂU,BUZĂU,Vernești,VERNEȘTI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,1,7
50228,PETCU CONSTANTIN                                  ,BZ,JUDEȚUL BUZĂU,BUZĂU,Vintilă Vodă,VINTILĂ VODĂ,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
50549,TIRIZICĂ GHEORGHIȚĂ                               ,BZ,JUDEȚUL BUZĂU,BUZĂU,Unguriu,UNGURIU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,1
50326,DEDU ROMI                                         ,BZ,JUDEȚUL BUZĂU,BUZĂU,Viperești,VIPEREȘTI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,1
50415,LAZĂR ALEXANDRU                                   ,BZ,JUDEȚUL BUZĂU,BUZĂU,Zărnești,ZĂRNEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,2
50479,TESLOVEANU DUMITRU                                ,BZ,JUDEȚUL BUZĂU,BUZĂU,Ziduri,ZIDURI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,4
175439,TĂTARU GHEORGHE                                   ,VN,JUDEȚUL VRANCEA,VRANCEA,Bordești,BORDEȘTI,29,ALIANȚA PENTRU VRANCEA,Al-Vrancea,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,3
175466,ALANEI ION                                        ,VN,JUDEȚUL VRANCEA,VRANCEA,Broșteni,BROȘTENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
132459,CÂRLAN ILEANA                                     ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Călugăreni,CĂLUGĂRENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,4,8
133688,LUNGU CONSTANTIN                                  ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Gura Vadului,GURA VADULUI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,4,8
135244,RADU  GHEORGHE                                    ,PH,JUDEȚUL PRAHOVA,PRAHOVA,Sângeru,SÂNGERU,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,6
174744,BACINSCHI DECEBAL-GABRIEL                         ,VN,JUDEȚUL VRANCEA,VRANCEA,Municipiul Focșani,FOCȘANI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,2,1,2,5
175126,BUDEANU IONEL                                     ,VN,JUDEȚUL VRANCEA,VRANCEA,Andreiașu De Jos,ANDREIAȘU DE JOS,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
175206,BĂLESCU STANCU                                    ,VN,JUDEȚUL VRANCEA,VRANCEA,Bălești,BĂLEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
175368,SICHIN ȘTEFAN                                     ,VN,JUDEȚUL VRANCEA,VRANCEA,Bolotești,BOLOTEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
175885,BOLOVAN ION-DOREL                                 ,VN,JUDEȚUL VRANCEA,VRANCEA,Cotești,COTEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
175509,PÂRLOGEA ȘERBAN                                   ,VN,JUDEȚUL VRANCEA,VRANCEA,Chiojdeni,CHIOJDENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
175938,TÎLVĂR VALENTIN                                   ,VN,JUDEȚUL VRANCEA,VRANCEA,Dumbrăveni,DUMBRĂVENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
